user_id,products,reviews
13853825,112,30
13981907,184,53
14116433,221,25
46509,123,28
102774,2358,38
136267,94,26
172013,185,37
191447,270,59
266482,155,24
288322,127,51
313432,849,54
343911,404,24
373704,61,26
408161,392,44
609440,152,41
655898,59,26
697320,329,29
770437,86,25
795442,70,31
864211,335,128
936699,321,37
950966,30,25
1202766,202,29
1223927,224,54
1359203,70,25
1372478,305,71
1556991,324,38
1675816,39,26
1762333,37,31
1839280,288,47
1886320,150,26
2041672,488,209
2059925,60,41
2075063,63,28
2181742,162,28
2187070,127,25
2191797,239,40
2236703,63,41
2298374,55,26
2309526,37,25
2371458,195,35
2372648,204,41
2508242,96,43
2760886,104,45
2768810,80,37
2953480,129,28
2979127,596,37
3021416,38,35
3079715,25,38
3489851,187,33
3566090,63,42
3720450,61,25
3819317,57,30
5685710,2976,27
7652242,1182,30
11313141,494,24
3233744,269,54
7368440,568,28
7394021,257,26
7394877,4212,48
10274002,123,24
10290848,748,24
11200267,786,111
11523323,153,34
11820048,1088,28
13450855,1888,224
14219091,54,55
418322,1109,47
462639,403,30
828367,180,75
830205,2181,33
1004904,967,78
1251698,377,25
2268409,205,30
2899385,1002,37
4405631,419,34
4884637,450,27
4989997,132,24
5007547,381,34
5595391,535,37
5687206,897,32
5704437,148,25
5908453,275,35
6003835,512,59
6251187,236,51
6408620,4193,25
6828068,74,32
6877835,600,43
6906518,464,27
6936330,1563,42
7045683,3850,47
7226737,826,26
7407365,1919,59
7407909,390,49
7432625,1567,39
7441584,762,194
7467362,2340,44
7496953,427,36
7591622,510,33
7598115,239,53
7744849,807,51
7932591,1123,90
7967976,588,26
8081679,1140,33
8235752,397,46
8272767,890,36
8350619,819,52
8395610,524,47
8412720,885,37
8551844,803,25
8593333,160,25
8754908,925,29
8802361,203,41
8853426,1509,24
8856973,319,37
8876409,3685,88
9037841,2333,28
9044119,3422,45
9252598,364,67
9340693,308,53
9371708,136,47
9399587,284,28
9429799,409,28
9447714,1047,53
9673601,271,40
9696012,430,35
9722494,389,39
9838062,476,25
9843961,638,47
9854094,540,58
9864773,1789,47
9963854,868,33
9987613,536,49
10076416,219,42
10077936,1037,30
10096239,529,24
10104734,361,50
10172447,173,24
10186740,610,38
10201308,864,32
10232022,1867,31
10240944,3775,222
10245536,213,65
10526758,103,35
10533606,1394,27
10551802,166,76
10595863,590,92
10654433,343,24
10674739,811,62
10778609,292,37
10783260,162,28
10846638,1016,37
10904120,552,150
10978026,203,28
11005162,1254,106
11010127,320,31
11033786,1663,27
11116198,914,24
11161008,1259,26
11185605,246,35
11187506,792,33
11194061,585,40
11194798,877,25
11210123,566,24
11211525,14109,55
11225932,2493,28
11244225,661,39
11244412,253,26
11273836,214,29
11274059,1106,25
11307694,1492,41
11310406,592,32
11338828,510,31
11343474,475,32
11350811,121,29
11358694,1954,159
11361218,450,25
11362882,1559,80
11364701,1079,142
11399062,426,30
11402662,5761,25
11415003,135,31
11415578,2337,26
11429112,233,29
11450117,1479,39
11476257,112,30
11476288,389,36
11477962,644,29
11493838,236,27
11516351,854,46
11525243,2035,36
11541602,1313,61
11567995,325,54
11569417,520,24
11569533,1221,45
11581773,1272,24
11622053,381,73
11643022,1241,76
11647173,478,28
11655390,496,32
11677292,529,56
11691439,191,35
11699358,275,25
11708618,277,32
11715000,479,39
11724137,288,67
11726409,1822,37
11734335,341,25
11740147,585,28
11763474,1740,32
11794487,369,27
11814402,159,32
11816325,501,39
11853528,631,24
11854282,297,25
11864399,184,48
11878150,434,28
11880789,485,39
11886375,4182,41
11897540,1188,25
11902705,161,24
11920428,338,32
11932037,88,24
11946780,283,52
12009881,139,24
12017858,1933,34
12018504,249,25
12019518,743,25
12042302,212,40
12043049,696,62
12051525,663,50
12061833,217,28
12068418,1030,84
12075514,614,25
12079545,814,24
12086607,422,36
12088594,290,39
12092948,638,28
12097810,475,24
12110539,321,27
12111674,321,32
12112412,253,26
12117566,507,80
12118537,424,37
12126074,1028,58
12146176,387,30
12157184,335,52
12158684,303,38
12164992,379,29
12187489,234,26
12191598,752,39
12196336,759,27
12204124,521,32
12205860,1443,40
12213250,549,64
12263521,298,34
12299857,473,62
12307951,381,31
12353026,931,38
12371630,398,28
12451108,352,25
12567261,139,25
12582968,442,27
12591496,1346,42
12646984,1518,30
12720311,575,27
12827833,533,26
13008505,390,30
13152986,323,33
13312516,2481,35
13342302,267,27
13350868,300,26
13370043,3130,29
13378572,679,26
13780543,771,80
13783862,2238,43
13784233,605,58
13829109,288,27
13864205,1186,78
13942686,843,25
14000022,423,32
14001426,983,24
14004679,177,30
14034064,264,67
14037199,902,50
14040309,222,47
14108084,302,27
14128418,196,42
14161456,638,34
14234996,439,26
14244566,480,25
45161,427,34
95957,180,44
241405,394,147
355998,173,40
435521,368,55
463048,526,26
479547,738,127
605006,390,34
636650,956,30
736274,177,37
744266,236,27
807386,178,28
823140,251,28
836195,640,61
945425,2119,45
958567,568,44
1093477,156,28
1138815,388,27
1304713,627,32
1343181,432,34
1348488,718,28
1476954,304,25
1540954,1044,47
1630633,163,28
1654978,474,40
1747584,260,25
1973381,1534,101
2015823,769,37
2097349,1475,86
2119150,847,91
2226810,351,35
2269091,888,42
2307703,818,42
2359628,484,34
2415692,563,34
2465334,570,52
2522646,1212,25
2615291,635,197
2619371,260,53
2626124,300,26
2637885,532,30
2652721,399,45
2713025,183,45
2760396,246,37
2801423,377,30
2802527,365,24
3069280,235,27
3217061,148,27
3221109,259,61
3240868,245,31
3275348,817,33
3282163,279,27
3360441,139,31
3481203,576,38
3624660,435,33
3629691,2071,29
3671685,205,26
3754784,308,32
3755846,630,24
3785215,224,28
3800319,157,63
3806525,929,71
3836530,370,45
3841081,1118,35
3974630,283,26
3998474,735,48
4004036,310,36
4023543,408,36
4121113,1262,200
4172567,134,24
4175976,168,43
4193649,165,45
4196232,909,121
4224776,132,43
4235418,118,33
4236853,310,33
4246735,390,29
4255976,636,28
4279551,509,28
4286879,353,45
4292224,770,46
4364057,377,28
4380736,204,42
4384026,314,36
4388441,195,52
4401317,340,62
4402215,239,31
4410841,515,31
4428795,914,67
4444387,348,32
4448051,724,24
4526031,401,26
4526330,429,50
4550157,317,49
4567318,132,31
4573600,1591,85
4599246,586,51
4611797,468,48
4666354,575,26
4693044,113,26
4712777,322,32
4763505,291,77
4778027,271,29
4846174,506,26
4860958,541,306
4874520,141,37
4896002,682,35
4897173,570,57
4897408,606,39
4910155,842,38
4925397,203,30
4950440,204,40
4974074,1491,57
4975147,691,26
5002630,139,38
5011911,126,35
5015064,300,31
5021680,259,87
5034887,9800,41
5055010,124,40
5069421,167,50
5071965,143,58
5073089,952,39
5087826,337,42
5091466,558,37
5156158,232,25
5185941,160,42
5188042,282,38
5190056,345,28
5205077,549,88
5209675,171,28
5215489,603,60
5218156,174,69
5237754,147,90
5245995,100,99
5269941,230,33
5303630,386,29
5325752,361,32
5327744,74,27
5351441,4173,42
5360443,261,33
5367157,6197,59
5374345,203,32
5395048,700,75
5395177,132,35
5435200,471,31
5457690,446,28
5466184,111,39
5476384,432,112
5495883,195,32
5511109,774,25
5534283,112,31
5558754,186,68
5571309,277,24
5595457,502,24
5606702,253,33
5637679,361,47
5656071,147,73
5680361,151,28
5708672,170,79
5717976,203,27
5721372,2204,278
5722382,857,25
5737465,447,41
5742981,209,31
5774268,2225,26
5796098,354,77
5837000,325,54
5840072,288,24
5840835,86,38
5855067,1112,78
5862426,554,25
5879964,136,28
5889625,933,64
5902350,177,32
5918899,255,51
5928406,313,32
5940799,240,84
5951018,88,24
5998712,153,54
5999854,246,43
6009050,376,64
6011049,824,24
6037391,219,45
6050513,206,34
6103944,152,24
6106453,181,25
6116665,132,57
6122914,309,66
6184698,20401,35
6187486,167,63
6214332,156,26
6229250,1118,34
6238402,354,25
6245668,360,84
6264137,257,26
6284617,496,34
6296246,1220,42
6348754,114,29
6349588,295,33
6356575,219,45
6360869,298,86
6385729,60,26
6415283,370,81
6436506,571,28
6472299,224,81
6474237,2563,140
6489222,190,45
6492292,319,48
6502136,581,43
6517141,307,42
6519442,1893,116
6542246,194,49
6542764,112,33
6550991,446,25
6595188,235,27
6610544,151,28
6615963,226,26
6617321,162,29
6618491,222,41
6628031,311,83
6636109,476,42
6663535,289,87
6683017,213,31
6698557,613,28
6727606,231,27
6744799,884,395
6778223,3720,80
6786443,121,43
6863899,4222,26
6870718,318,25
6909335,139,33
6918399,1071,39
6942060,367,38
6956489,168,28
6958454,158,60
6962962,291,24
6982003,183,28
7029711,207,33
7047265,380,25
7068295,318,58
7179891,66,26
7219111,224,31
7246086,134,46
7262680,304,35
7303715,285,25
7306003,169,26
7330495,188,27
7333154,208,47
7340741,372,27
7341088,474,37
7355544,160,27
7355676,226,34
7381806,88,32
7383772,444,41
7399799,76,24
7403167,1809,90
7414131,130,26
7450367,258,24
7451089,144,31
7469762,84,31
7472228,222,109
7486542,34,33
7507250,421,46
7533362,1016,26
7539842,266,34
7544538,122,33
7545114,470,70
7583497,72,25
7617172,922,40
7629393,324,31
7643612,390,125
7660430,189,52
7666407,117,33
7709346,239,29
7718261,620,33
7775019,1677,37
7782607,87,28
7784791,557,29
7831792,345,63
7866645,77,25
7883010,218,59
7886118,121,27
7918978,2759,86
7921992,295,27
7939555,78,28
7970919,300,31
7980083,198,26
7983317,201,65
8048846,1813,43
8075030,210,24
8083005,212,26
8116712,265,24
8155491,453,48
8169162,1063,52
8175568,124,24
8189104,233,29
8200943,272,50
8212683,809,77
8214988,239,47
8232042,764,24
8261998,681,45
8304235,170,32
8389049,126,29
8390851,539,175
8402935,215,39
8469163,162,26
8471731,111,25
8480608,361,25
8493933,262,33
8520855,114,37
8558753,576,52
8565042,632,45
8579558,123,34
8605604,211,24
8626371,975,119
8640130,82,43
8659300,354,27
8684463,158,39
8690155,71,25
8696069,538,75
8718521,153,50
8723629,1262,118
8752568,1266,138
8755686,512,38
8776399,364,62
8789995,141,25
8792000,1288,34
8797775,726,24
8802423,100,26
8808883,4745,150
8815090,129,34
8828342,82,25
8870796,184,57
8874114,207,41
8896925,140,25
8910085,226,24
8910405,473,42
8923201,142,48
8927924,50,25
8948072,169,29
9070966,136,34
9106319,95,27
9131207,229,28
9156979,539,83
9178397,115,28
9186016,155,36
9189004,210,24
9198486,567,52
9241120,110,27
9298405,668,24
9307255,157,45
9349145,158,33
9361305,295,24
9363438,124,30
9369001,159,89
9382922,169,42
9395835,240,80
9402819,100,45
9519213,153,93
9519619,165,28
9538016,975,100
9541401,633,64
9553368,64,26
9566450,540,85
9591332,210,32
9596740,234,55
9618011,299,29
9649628,183,27
9661159,230,29
9704567,280,28
9727207,257,63
9760622,153,27
9764092,163,37
9788237,281,95
9793139,88,30
9805297,499,28
9822570,317,34
9881639,85,43
9885663,523,41
9924359,187,38
9924739,192,24
10042885,547,33
10055952,142,37
10064410,1502,34
10091227,221,27
10102323,945,51
10143241,458,35
10215246,167,35
10226970,81,25
10248264,296,28
10251625,161,47
10269161,95,24
10380455,180,63
10407374,30,24
10424766,1158,61
10441790,238,37
10444809,454,68
10449029,187,28
10463589,53,28
10476079,164,27
10499640,241,31
10531471,93,29
10555806,341,30
10584521,153,25
10588449,159,41
10614730,207,30
10621271,233,24
10678039,148,63
10686987,58,26
10701405,179,26
10754622,810,111
10827973,636,64
10942962,60,34
10970512,133,50
11015653,125,33
11049201,180,27
11057852,373,34
11075548,94,25
11109507,185,38
11116099,280,26
12292239,83,31
12297116,123,44
12330949,158,34
12336482,180,61
12367818,1195,48
12527178,89,28
12537826,117,27
12587128,183,39
12732538,124,29
12734445,246,24
12758895,117,62
12815525,71,33
12835709,95,24
12970911,370,30
13094349,187,29
13096148,81,24
13096430,88,38
13161897,297,24
13367835,460,28
13379336,63,70
13408384,280,44
13431158,221,41
13494932,84,47
13505532,129,30
13517774,116,28
13703821,84,38
13726779,192,53
13737891,156,36
13763508,112,28
13860033,145,33
13959577,61,25
13975391,196,34
13982472,94,53
13988082,413,61
14053977,177,31
14083817,269,33
14191536,346,108
95325,237,25
126044,90,31
157910,56,26
182438,150,28
283869,60,33
291002,124,50
371180,287,28
437283,49,24
465653,251,62
487669,151,42
587941,151,40
625303,134,24
703243,156,28
733715,159,39
986263,65,25
1137910,100,29
1149631,214,33
1382456,1674,119
1390639,66,24
1483420,110,25
1605000,171,50
1749602,3398,94
1837045,65,24
1935792,97,24
2006512,77,53
2015451,128,25
2043000,46,28
2450214,193,27
2652843,168,37
2663153,147,32
2892396,128,24
2914742,175,36
2917476,560,26
3193233,12,30
3198540,591,25
3427647,156,24
4259451,311,27
5396589,3634,73
9424203,479,24
12134419,27,57
13164845,462,37
6552014,690,44
7090438,1760,35
7576348,1015,24
8164587,6210,25
9975734,5187,230
11141158,2382,71
11233308,718,25
11259691,910,82
11683293,299,33
11814712,557,51
11950785,1855,78
12366818,1010,46
12638572,1280,26
13205335,332,56
14021099,1209,30
435106,833,168
710681,532,63
752013,356,34
758808,1482,65
1013194,3373,24
1801076,3395,229
1901746,511,26
2243860,4282,29
2340940,189,54
3085462,363,29
3928567,852,32
4342786,1908,74
4462532,465,33
4603462,946,34
4837031,182,51
4942153,373,34
5168419,1888,63
5331753,4731,48
5530782,358,28
5552886,747,50
5624525,668,35
5700651,217,26
5881132,287,46
5908074,2669,94
5984116,306,29
6196182,622,51
6347049,2261,35
6356038,212,28
6581113,839,34
6834530,2127,39
6852543,194,31
6908757,1539,66
6983885,1729,83
7191721,504,41
7348498,189,32
7434860,847,48
7625174,721,63
7774145,1990,24
7935431,414,49
7954166,377,24
8093776,498,140
8094092,934,117
8097300,577,36
8260436,2512,40
8390017,1374,72
8422055,24,29
8447888,661,41
8467373,1957,471
8675731,224,40
8713175,382,41
8802101,3387,28
8887842,632,47
9190412,753,84
9368162,618,43
9386308,870,25
9487893,484,27
9600119,1524,86
9651406,686,33
9652452,404,49
9663597,811,39
9698017,346,56
9707615,515,27
9724005,100,30
9783931,776,73
9823259,1229,53
9844335,891,177
9889790,454,32
9913265,418,29
9921256,841,49
9956947,195,24
9958200,2665,77
9993178,1201,48
10111662,6181,91
10116828,566,39
10226191,1400,49
10329235,3459,56
10438727,1743,51
10439077,956,29
10442314,365,25
10459233,1155,43
10481410,3412,43
10514760,574,81
10594749,832,36
10626317,320,30
10636639,1268,33
10645215,735,25
10652816,216,36
10711583,374,44
10721516,619,24
10729908,203,118
10754911,339,29
10768227,429,26
10786353,359,46
10794298,842,75
10822810,1162,27
10838429,1757,332
10851002,374,30
10894600,245,53
11145981,1103,31
11147536,231,35
11160295,2610,39
11204981,608,119
11212927,3462,146
11215452,478,36
11249081,417,45
11251526,917,42
11268573,217,24
11289136,194,28
11296363,181,36
11341309,75,24
11352204,288,36
11355872,338,25
11359886,1040,24
11368186,2237,224
11373838,1134,170
11380267,286,39
11383992,4277,91
11403037,293,30
11426978,1096,36
11427836,190,27
11441325,1120,24
11480715,272,68
11485375,646,32
11507187,70,38
11511352,1318,24
11515836,567,41
11519732,354,55
11520136,731,82
11543317,126,27
11552342,494,39
11552967,541,29
11556414,620,24
11561050,914,54
11576118,1671,31
11585653,938,39
11589930,267,37
11592593,2634,46
11594332,257,53
11603187,648,37
11609704,338,25
11643265,257,49
11670492,334,69
11674334,590,48
11677090,307,37
11683177,283,30
11686820,899,52
11705897,1798,91
11711238,696,36
11714184,248,108
11715426,198,24
11723028,426,29
11742224,835,38
11750552,218,44
11752652,341,25
11793690,724,30
11813308,865,36
11833007,536,30
11837531,714,69
11854579,267,27
11879641,253,28
11880497,414,31
11892559,1081,319
11895977,305,31
11897847,678,146
11928041,51,25
11931736,368,36
11966696,344,30
11966850,341,24
11969041,631,91
11973129,148,39
11989019,1786,35
12007170,385,32
12024689,704,257
12025039,1122,37
12063619,248,29
12075941,305,24
12084859,348,26
12093073,738,37
12117240,522,47
12118832,327,28
12123134,435,46
12126729,781,68
12142695,2840,110
12144774,368,43
12154333,376,31
12157132,716,27
12194565,2535,117
12208600,239,28
12210977,1252,94
12214050,12057,51
12220977,304,32
12252454,292,29
12259370,294,40
12354887,393,30
12446728,246,54
12490596,276,28
12517946,125,26
12524240,2817,32
12646855,222,24
12688079,11133,33
12701226,201,32
12725030,465,30
12738282,507,26
12932660,1430,26
12981059,559,43
12998565,646,29
13075712,475,28
13147373,495,42
13225578,857,182
13549295,230,28
13598538,150,35
13675723,433,77
13880534,359,29
13968847,1123,50
14014087,431,36
14032072,108,30
14137615,1769,28
14150719,250,29
14166663,325,25
14175857,272,52
14179874,3065,43
14257242,293,30
14297082,324,33
12090,292,55
22371,272,31
58034,380,118
80049,2091,28
165484,135,24
316921,1723,27
655084,338,30
816030,857,83
820512,118,27
877802,723,84
881034,102,26
943484,143,31
968644,192,35
990647,139,24
1128319,303,37
1142778,266,30
1214063,647,55
1273503,230,50
1379516,190,28
1390851,3168,64
1454519,297,25
1485998,1097,27
1505151,555,88
1531607,283,26
1633882,719,70
1675168,203,25
1694100,6810,48
1771504,140,52
1894764,1776,34
1916971,1452,78
1947560,322,34
1979280,105,25
1999353,195,27
2032832,284,34
2068450,102,25
2212652,545,44
2441741,581,31
2447933,377,30
2618085,199,27
2761889,329,27
2905620,381,42
2972488,216,49
3046693,273,36
3186138,568,24
3212308,361,53
3228306,544,30
3271246,488,32
3318460,841,34
3347623,762,27
3448014,1562,29
3483734,167,68
3550903,239,26
3612398,298,31
3629615,120,63
3631966,216,28
3768496,289,30
3807382,128,36
3825339,188,27
3910897,3240,28
3968968,130,37
3987399,218,84
3999753,410,26
4009274,272,25
4116393,192,30
4126879,348,38
4133593,492,25
4199261,690,40
4262727,347,35
4272322,235,24
4280462,212,27
4286002,272,29
4286165,183,27
4292704,749,50
4298867,129,41
4304114,284,27
4319761,1110,48
4324229,1295,308
4327374,132,30
4357645,168,49
4370546,260,41
4376355,193,38
4393679,1104,25
4400218,181,34
4408229,356,45
4409394,494,27
4415731,386,47
4452327,315,24
4471709,103,24
4484910,271,29
4540159,622,39
4550906,2113,33
4565407,160,24
4569185,1277,29
4569251,376,38
4576985,270,45
4581115,178,33
4622214,279,32
4655253,900,24
4659046,1010,24
4662926,77,30
4667278,201,41
4675582,150,26
4690096,1744,24
4697958,178,35
4737359,375,96
4746567,141,24
4765029,644,26
4774217,225,36
4796466,1077,59
4831766,187,24
4835093,526,34
4837431,330,32
4882931,254,52
4895624,221,50
4898937,329,25
4903005,159,57
4905965,156,45
4917214,677,46
4933293,1382,78
4944871,503,43
4990632,145,70
4995200,239,24
5005411,212,32
5020054,1912,95
5021828,986,44
5040259,67,28
5059100,92,25
5073291,852,64
5078258,94,35
5094913,217,46
5115334,802,39
5125039,497,25
5132570,628,27
5149531,782,31
5161215,390,32
5172098,678,27
5188571,298,24
5210743,1149,42
5235439,199,32
5237780,411,26
5245880,256,38
5256201,663,44
5283130,160,58
5295170,254,28
5299015,164,43
5303753,204,26
5327191,154,43
5358864,69,24
5364473,373,26
5392677,150,36
5408375,241,36
5417405,252,31
5428011,176,61
5429890,193,30
5434228,98,30
5457668,776,26
5457875,362,35
5468156,229,25
5475348,156,27
5483580,285,29
5488067,1107,27
5506587,157,64
5507850,1109,32
5518405,477,52
5529498,197,132
5545257,907,105
5570057,402,27
5575763,196,29
5586667,152,24
5588439,412,28
5601840,384,47
5618099,1802,39
5639671,366,60
5681339,70,44
5705195,259,30
5712536,130,72
5715031,370,44
5717299,197,26
5722905,2242,44
5727573,1028,81
5746471,186,45
5763364,142,36
5769542,235,44
5795083,380,27
5826020,188,34
5836903,831,26
5849140,673,42
5881362,197,24
5905278,191,57
5916638,143,31
5923240,325,36
5931807,186,40
5949431,77,25
5983796,299,55
5998517,392,75
6015188,127,26
6041614,2219,46
6057343,73,54
6059365,97,50
6073388,564,24
6092124,471,24
6095574,370,39
6101347,73,32
6107029,242,25
6114655,186,28
6156829,244,117
6163247,168,28
6167753,130,25
6186427,2711,35
6193850,76,26
6195040,82,25
6217232,537,43
6233903,255,43
6234681,80,46
6239583,331,28
6287815,395,71
6294298,272,44
6300919,152,41
6332435,549,153
6335767,315,36
6362546,349,25
6385055,80,29
6392806,357,28
6402521,351,26
6435162,376,44
6443049,213,38
6464116,545,43
6489655,160,26
6517610,260,28
6531480,239,26
6553710,306,24
6623280,805,48
6650738,234,28
6720252,164,26
6727321,192,67
6741777,509,26
6748632,112,27
6753110,938,29
6794527,84,27
6831642,4561,34
6850557,211,32
6851475,518,26
6866755,266,48
6874819,1638,34
6886574,175,62
6898194,292,26
6916391,496,126
6918919,150,29
6922622,720,54
6925911,98,42
6959101,247,28
6963147,145,46
6974671,105,25
7016161,568,41
7018915,294,31
7039046,81,28
7044097,239,24
7056474,307,64
7058548,153,42
7072122,1100,27
7082289,370,60
7084376,365,78
7085156,123,26
7109671,196,33
7124042,1055,25
7130093,227,25
7142509,74,28
7161548,253,53
7170181,143,30
7170629,223,60
7172106,450,46
7180651,129,25
7184499,138,28
7187705,227,57
7192756,342,26
7256995,83,47
7263086,143,52
7288664,67,49
7336026,94,24
7346931,15466,163
7353674,92,35
7372617,219,47
7386059,610,45
7388057,229,48
7417536,2469,62
7465978,91,29
7476815,247,31
7484625,225,54
7488709,471,36
7508537,331,30
7520111,183,31
7522907,250,40
7545481,190,27
7562047,73,35
7591865,486,30
7612953,327,37
7613929,70,38
7615367,469,24
7615529,218,85
7627697,224,32
7632013,279,25
7634818,300,25
7667141,209,37
7701961,856,177
7707688,1408,107
7711370,117,27
7718836,141,30
7821197,235,38
7822240,108,40
7867456,629,39
7873793,48,26
7877221,350,29
7908641,349,42
7956715,308,40
8041632,305,26
8074717,634,25
8085446,117,33
8102448,138,27
8139146,113,25
8170812,157,34
8171595,301,28
8176514,72,27
8197774,448,43
8220357,87,33
8234723,151,27
8260112,69,26
8304765,89,32
8312024,124,29
8328088,890,63
8360256,138,27
8367993,91,33
8376312,394,40
8395458,125,46
8485391,391,44
8500720,161,26
8552333,124,46
8560594,197,37
8592016,78,51
8622258,123,30
8624332,100,27
8644643,281,84
8689628,54,30
8754776,669,25
8767466,81,30
8768942,448,28
8820073,262,26
8820881,140,25
8823770,245,48
8824261,333,26
8865145,246,26
8871991,161,56
8882079,582,45
8893548,169,27
8909529,464,31
8923190,76,33
8924303,56,24
8997399,346,29
9035654,111,28
9037614,61,31
9039547,342,38
9093531,377,74
9110341,61,30
9117429,506,36
9169918,603,106
9176338,272,41
9206189,129,71
9224882,124,36
9249777,352,29
9266096,433,36
9277458,141,31
9280019,156,39
9346343,203,34
9375012,307,31
9380664,1957,107
9411621,83,26
9417970,74,40
9432499,396,33
9465376,228,38
9481989,108,29
9502806,96,26
9512123,344,26
9532095,1057,42
9566861,169,31
9569328,317,26
9615460,121,36
9623236,183,32
9660798,251,104
9699081,631,65
9715803,156,31
9724153,107,42
9728120,363,74
9757409,397,29
9763145,901,66
9764241,127,36
9774352,172,25
9799188,315,24
9809336,168,35
9811638,145,25
9847742,167,54
9910985,164,24
9950068,215,27
9967623,172,31
10056498,87,26
10071538,210,41
10098294,146,30
10115006,2644,24
10130306,248,47
10183555,593,25
10219593,100,24
10341454,96,24
10409720,719,25
10455092,215,40
10458705,140,31
10482798,105,36
10512991,217,30
10523764,56,32
10535350,241,30
10581539,168,30
10581583,614,46
10621272,130,26
10637960,294,78
10763509,93,27
10781577,147,30
10789678,105,29
10877740,227,40
11029321,107,63
11080172,148,36
12231617,3745,30
12240459,1050,52
12408066,180,49
12474530,69,37
12508392,993,29
12660444,428,66
12664019,178,61
12716204,70,44
12716848,75,42
12764952,208,34
12768163,75,30
12782658,111,24
12853656,104,27
12854395,119,24
12881155,150,24
12884836,77,33
12937710,113,28
12961929,133,32
13045860,266,43
13058038,32,25
13087857,190,82
13169902,174,58
13193719,123,27
13200897,58,27
13293580,199,28
13319454,221,26
13340957,425,34
13343902,115,37
13347357,232,40
13388189,287,29
13415076,83,30
13483860,120,29
13503872,83,25
13544391,146,30
13596617,77,33
13610232,330,49
13629066,274,200
13642381,375,88
13650807,91,25
13783274,163,37
13850477,159,28
13864357,169,37
13890669,87,25
13992703,178,24
2881,464,183
15015,262,30
89986,86,47
121078,1373,24
147098,236,25
166538,206,46
204707,531,24
337668,1585,29
355683,327,27
416535,121,25
422580,189,44
470191,159,25
563219,34,24
742734,72,30
839749,85,24
866655,120,33
883305,247,34
926182,127,37
945943,77,24
955040,98,29
977759,103,28
1094117,166,30
1241247,168,32
1243869,126,35
1287011,75,24
1353376,118,26
1418860,111,25
1422988,91,32
1572391,102,36
1580416,1034,85
1606452,81,35
1638165,231,48
1707933,1096,47
1982091,430,24
2023163,134,25
2051105,205,178
2206608,49,39
2345514,147,52
2377265,269,76
2706663,206,26
2721682,79,27
2729126,151,90
2874060,148,59
2913798,756,36
2926297,245,40
2959968,109,46
3335536,112,25
3342346,118,75
3774171,93,55
9113178,529,53
8947456,4242,69
8182344,255,46
13953138,2157,135
4919500,1568,41
5851999,2105,93
6756302,1088,28
7432144,529,30
8450742,1529,30
9127136,441,24
11250405,1872,59
11490708,5539,69
11582958,1524,34
12094839,132,62
12159236,3382,37
12980858,1079,31
13510272,308,110
13808109,766,41
13995937,253,38
14174863,715,31
53169,1721,28
1273049,407,61
1686112,420,41
1718063,228,25
2437714,3558,29
3652503,651,31
3756828,379,38
3942132,458,38
4095189,1374,57
4132149,262,27
4616603,408,28
4620430,157,41
5234041,695,25
5289778,740,25
5337635,635,79
5415212,1271,35
5594476,825,84
5731462,1960,26
6231765,1968,75
6317942,1613,32
6415137,314,61
6652124,325,34
6663333,633,41
6704140,408,28
6818800,920,152
6850042,197,28
6919641,493,53
7071151,1513,196
7077154,175,25
7111469,197,114
7395888,430,27
7508504,722,49
7610365,209,35
7634528,557,83
7672748,368,27
7708910,799,24
7753353,1015,35
7810844,232,25
7852784,911,39
7909929,509,27
7972413,893,31
7991487,298,54
8198065,331,33
8260163,1123,26
8263103,490,29
8288619,1358,24
8367636,626,26
8395168,304,26
8427904,226,24
8465356,1053,48
8507287,504,28
8692406,1661,25
8709604,859,71
8782786,281,30
8814639,254,28
8914323,357,80
8924043,926,50
8977464,474,74
8980727,1574,141
9019109,528,121
9021887,1321,25
9028613,2565,24
9039619,282,43
9100700,917,26
9108961,376,52
9109454,932,33
9187192,507,24
9352384,676,34
9457177,322,53
9549780,512,32
9640717,546,26
9691308,811,36
9736143,163,31
9769126,410,28
9797524,791,42
9799486,702,34
9805585,1129,30
9814093,378,32
9834254,150,65
9856225,198,40
9885886,1309,38
9904850,694,24
9926323,613,59
9936907,337,40
10088190,645,24
10116235,770,231
10126224,1443,46
10154088,958,28
10181552,1503,24
10213229,957,36
10326176,330,33
10384471,465,33
10389630,586,25
10397575,129,31
10481409,1033,46
10505058,440,31
10603455,97,25
10629751,283,34
10692625,840,24
10699206,344,133
10720573,834,28
10741500,249,36
10761747,109,26
10801089,1344,57
10845991,460,26
10863954,573,39
10967471,541,29
11014022,1206,104
11153699,237,51
11159140,460,59
11180529,247,25
11183065,1040,93
11205463,320,38
11216061,3468,24
11222238,473,35
11225318,939,25
11232957,755,57
11255499,314,40
11266984,212,29
11275262,898,32
11289308,690,24
11323699,509,26
11337414,1451,30
11341225,2163,74
11344809,1590,47
11360325,495,26
11369729,442,56
11417187,229,44
11418166,401,30
11422720,228,29
11426519,1007,34
11439856,456,44
11445402,343,49
11456188,211,40
11475971,346,48
11486229,191,26
11487672,1546,77
11492969,609,26
11497662,530,25
11504029,875,45
11509141,299,32
11525100,266,31
11527650,284,29
11535493,128,28
11542969,711,226
11544655,360,29
11545432,343,30
11546677,595,72
11551951,639,28
11555518,463,26
11568407,463,24
11571575,338,32
11578965,2270,108
11580429,1029,29
11584981,3064,34
11597975,127,29
11609127,252,52
11614522,458,71
11615428,974,63
11635743,471,51
11678848,405,155
